"","sample_type_stool","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","sample_type_swab","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","sample_type_tissue","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation",7.3338144848344,0.000840356803452714,0.231244909827537,-0.00648881147239165,-0.0178441457496625,1.246764894098,-0.380371144805511,0.120621947825881,0.187334564680704,4.81208620059135,18.2949551725779,0.0486610093266854,0.820520491784941,-0.0562540451676027,0.123484220722902,0.997934097791465,0.0876434944659594,0.304935032187154,-0.0594635241089239,2.92770695553626,7.61700146414931,0.197131786070605,1.7541403787976,-0.212232308390853,-1.05096924342563,1.31589531760799,0.145453101769952,-0.208196194787131,-0.513444702271249,33.6555526068517
"GLUDEG-I-PWY: GABA shunt",10.4424899572872,0.00854398064638769,-0.101509674894114,0.252734780136504,0.619742109904798,0.0511570166548278,-0.682555832679343,-0.210633930319309,0.0632439453255926,5.41879717729498,23.4223431973226,0.528750350985058,-0.0873102226834807,0.160278930732694,0.508324664334571,-0.187767355774214,-0.371259993650511,-0.706088514957195,-0.181479908729692,3.40263503317203,12.2610903284627,-0.476711636181199,-1.45110669602864,0.31349226568967,1.25883169270257,-0.519326074884259,0.130306129931883,-1.04867001774372,1.0957279123038,19.9764318214664
"GLUTORN-PWY: L-ornithine biosynthesis",-2.11714312273262,-0.616491854613903,-1.22908311898175,0.968301808085519,0.867233171921844,-0.0329223911645195,0.721714900247266,-0.460632914936767,2.46747482351266,3.27782341367189,1.77172707188843,0.287068371693619,0.0687249749978168,0.430362553796257,0.967872461838127,0.178057018445709,0.697435925212997,-0.0112509582485304,0.304250445194489,3.10070062537672,5.88703275931519,-0.146718949278074,-0.55699221821098,0.969478790723278,0.972993861632107,0.151168615125431,1.56284552498209,-0.0480440274685988,0.532748556943754,6.76237118886825
"GLYCOCAT-PWY: glycogen degradation I (bacterial)",-2.43915546549561,-1.68439834976987,-2.75076541264935,-0.581404456870897,-0.376879592730457,0.389890099457313,0.0123718051199999,0.155895528201492,1.84965303639748,1.33509578677632,0.429768850717494,-0.58779824584154,-2.39151602184205,-0.372871342427646,-0.989460349031349,0.00885428850397842,0.231419447436745,-0.173789568735692,1.00320023041122,1.80050223657647,7.38306034290797,-1.32494186092486,-0.683497275166987,0.235532732438289,-0.617256764263483,0.969325334039144,0.867450210941071,-0.764349316480963,1.25517897937067,15.988664844469
"GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)",-6.7949289682129,-0.31474227027999,-0.758425472083756,-0.181758749052535,-0.0302432028915845,0.0757012718657856,0.166457098579707,-0.707206476357873,0.723470985449755,8.77110558939243,0.0390382066830353,-0.560098037490473,-0.370267044644732,0.23875229670035,0.0246850957823409,-0.0645430931595176,0.244667126775837,-0.393427576005596,0.473400832620505,6.09652741644494,7.37276607237011,-0.563423058648623,-1.05992822705261,-0.187552141719711,0.377467287225,0.618396793752404,0.244325940648598,-0.194169386097299,0.66599071118608,13.7899275935671
"GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation",-0.704461623191094,0.180000354823952,0.140003955743659,0.0303656833761315,-0.0536501858118132,0.565846008041313,0.00762039022976276,-0.361977612167227,-0.02520031890232,12.4837756753818,8.78302005002967,0.176512085260697,-0.126060022151316,-0.0295282767798486,0.367319304418909,0.250404362988559,0.35068196535579,-0.233182648074725,-0.205926927896867,5.3082258787818,11.9365270224074,0.567489255807331,-0.0868350131656344,0.452171589025276,-0.244648887898498,0.758486988423696,0.230697129269994,-0.285975896164183,-0.0413565538004819,11.7426517217163
"GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff",-6.29139125279421,-0.317964884293989,-0.0349865285499414,0.330852380468794,-0.315459950603935,0.346673872182152,0.172172693308774,-0.20576913994883,0.373201174804037,7.05731474788785,0.4080641499528,-0.0219964543752101,-0.217972515842423,0.511697681461252,0.145361987526281,0.356329001782092,0.41008903277455,-0.178704966855697,0.0268468797395394,5.37062742427933,14.5166433694425,-0.200193019638996,-0.393001859688805,0.623097812562681,-0.153751827027256,0.949634247888323,1.05494672702626,-0.364366968329139,0.72951918828653,20.6503183776936
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",-9.34168990235501,0.0323783141156128,-0.305967540520824,0.340572751608869,0.083377077642455,0.587669387218462,-0.0026934476578528,-0.523789355146345,0.594092792206711,14.6861217266016,0.895386587167117,0.198635135395441,-0.747656041194798,0.543647117744144,0.51326596437542,0.437034391642954,0.0850848292007411,-0.424723061319551,0.310205016876087,9.03610482579136,17.2398914912545,0.222336360573092,-0.36154572776173,0.866949687266634,-0.112308227047076,0.655499592722745,1.46542701275501,-0.308161570811693,0.212168613100124,24.1516060123091
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)",7.363974483825,-0.047194869008371,0.56228719703982,-0.158586557220901,-0.0473141275623786,-0.0628979146544156,-0.553989660124935,-0.347721802079721,0.0484444591104467,2.00737152347583,4.95740633639314,0.250270033688131,0.365630024989609,0.011473610195486,-0.306640901687184,-0.156198104462621,-0.250060025537019,-0.4175579093643,-0.390960106609916,1.48813089426878,-0.885663469775039,-0.317937497555647,0.0655845328866559,1.06484355052929,-0.225295632383582,-0.100522461352398,0.163553120006347,-0.140240029576628,0.181819115287094,18.9693726762979
"GLYOXYLATE-BYPASS: glyoxylate cycle",0.40821812898752,0.151207883538445,0.00314230866758534,0.212693763111295,-0.12923280149285,1.01214607697455,0.104852163244525,-0.400741179101949,0.324676835796741,20.3329229824824,14.3529917792068,0.699173982996516,0.0934311290092205,0.229212371928704,0.152587761672104,0.954073536058324,0.281062568866961,-0.262535759460777,-0.131352445445225,7.88308813049687,12.1295655277738,0.258019955220766,-0.457228859077336,0.517218873556657,-0.0548502144332631,0.779227455279691,0.953257649323414,-0.0606740109656749,0.229100304607595,14.8258355793651
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",-4.33642813879765,-0.32530987770595,-0.124862336053799,-0.202519512456025,0.205760208673787,0.0053979960467181,0.418843663582675,0.8155446726559,1.41016065522961,2.51733947471393,-7.90433128397396,0.451093592402541,0.403494875954497,-0.232181254701372,0.374320551749552,0.494624848667147,0.298171900967288,1.2725488017013,0.211104933286922,2.99188181919207,-3.03810936312397,0.185722530479,-0.128894410050912,-0.096177154175019,-0.119647241435146,0.33493705649071,0.834437427180781,0.68605638088974,0.403660619004301,4.82851846916825
"HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate",-4.9045173217943,-0.330482773502831,-0.251836198416451,0.470097021401942,-0.522211745796938,-0.15574176143596,0.0427252104997646,-0.436803409606816,0.748533934672159,15.0081826363691,-2.26859700580834,0.219595204940391,-0.175932487564606,0.188990254788041,-0.222757699217008,-0.0435682517947536,0.527770857298856,-0.389081162578922,0.326493435459188,11.4401262272322,0.298811817510101,0.035926046660978,-0.251481614785916,0.382580216579633,-0.47901979137089,0.125661619406416,0.648930399358556,-0.594251928964735,0.431142390884855,16.2339485701946
"HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)",-5.17560148351911,-0.115043821904821,0.11974624739124,0.249980225859557,-0.531731312300848,0.667394854727161,-0.43457247089969,-0.0202365068153005,0.260646895858032,1.4388959661499,1.04985464170637,-0.0499676964284525,0.135544841424948,0.0673748089002395,-0.454373156149612,1.07382666206097,-0.0856198583894214,-0.248404034980715,0.140863174960192,1.8971854155221,14.9118046779847,-0.0267643130434899,-0.106817039990522,0.976271614940302,-0.311055920387425,0.562586876613279,0.46515607768318,0.0309491117646816,0.178087365007104,6.36178027891697
"HEMESYN2-PWY: heme biosynthesis II (anaerobic)",-1.59955013242875,0.16686229371446,0.471626259921463,0.077107743368371,0.0734820389178844,1.09719202799054,-0.0784561958862909,0.113627226725006,0.332764330549173,11.0089750872948,6.69042864807164,0.337462007478514,0.193575127085328,0.132995218302163,0.425281848774707,1.06792281404143,0.543390470683185,-0.298233149312013,0.0295005107204491,6.88360185963489,17.7908971875036,0.323977248535821,0.073312514558759,0.803276417342264,-0.345995516281218,1.04777438908404,0.509970081065962,0.0148132702130472,0.175113951401075,12.758179786644
"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)",-17.0205154235226,-0.935101007479649,-0.341695217149579,0.17834047088984,0.152225543758161,1.07887716087354,0.151446905394429,0.159704846833956,1.65586632791492,4.50044763526218,-6.72044769975976,-0.546000623058899,-0.438567584295254,0.734546571818274,0.193480893716053,1.34879703813503,0.0827972104762711,-0.0828445533170643,0.770476448838453,3.45189841654179,7.04186381249945,-1.27353788996495,-0.251714413851143,0.725845755858198,0.205397804925459,1.64685414655495,1.52381845870396,0.256977394334889,1.15395415553595,17.1286746179379
"HISDEG-PWY: L-histidine degradation I",-38.7289611169209,0.18443478367006,0.0298678560760847,-0.71617296210443,0.0204978596412974,-0.898900896172716,-0.453666526019395,-1.08997342542182,-0.0453252179306045,4.03328986112742,-37.6508576185651,0.979525597248269,1.08485304699522,-1.79807662885248,1.64598382150136,-0.809531454046838,-0.258014618724254,-1.58781575761736,-1.3355570456353,2.54193569909012,0.39672485795516,0.12270996456995,0.150950092401102,-0.865989500576347,0.807206387927838,-0.242595523572895,-0.257704264905451,-1.49963525999008,-0.245259602020066,20.9946715621948
"HISTSYN-PWY: L-histidine biosynthesis",-0.051768377066757,0.394287206872072,0.183654384943448,-0.563071734963698,0.135129203339507,-1.12696661881105,-0.987509074813037,0.755452536676376,-0.113153874900164,1.91948167819551,0.998934059306524,-0.116602890652621,0.0542077766606568,-0.66491265146027,0.511999810835332,-1.1545602181794,-1.26898169059433,2.26062452368883,0.541407983056506,1.26902441579023,1.53290160642924,0.0317517949453672,0.401239449405711,-0.212130313593688,0.0668370267950415,-1.58446459891151,-0.524966475827083,-0.0835250833105983,-0.431816894450916,7.74566706792573
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I",-0.355962455488762,0.43570419601274,-0.243164297616037,-0.561057875644007,0.145940853723962,0.210888621491243,-0.264817921768228,0.291111063057861,-0.128994193485118,4.55274676972922,-0.227968373033074,0.110341815301347,-0.215356388346281,-0.582757948247102,1.10861635824554,-0.309139725994994,-0.395016621305651,0.359553395663467,-0.0929166769361627,2.18377856332263,0.0664589636212606,-0.0585708061788131,-0.367342011478171,-0.795295232147684,0.758539530876155,0.0930486102769566,-0.113361664050484,0.0581374426156108,0.598695036052514,13.1728122516109
"HSERMETANA-PWY: L-methionine biosynthesis III",2.11341446092831,0.299963893840413,1.60016418940809,-0.950700889777281,0.259285025491367,-2.17962689840429,-0.133827506639922,0.910514815578618,-1.31330941238494,7.39446805203397,-12.0531317610476,-0.106670895416053,0.537363101165422,-0.537696202795585,0.123848938874799,-2.39781198355763,-0.422982068095125,1.6509309610683,-0.0868275208020809,10.6491038608605,-24.510713305823,-0.186614465617496,-0.0320277997855193,-0.203225117751326,0.698230850821557,-2.26369628138885,-0.80140953845846,1.17711060650734,0.346354030045318,27.2327709331637
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)",0.120845645798753,0.340675402345623,-0.0942011680014651,0.105173286780282,0.452187651494289,-0.787381787637057,0.342677715889257,0.647644964459718,-0.412475219857011,9.0448868031295,-4.00267713528875,0.256058717132812,0.272126492243632,0.0838189966637701,0.568027100182296,-0.841357045082487,0.0715594702708422,1.15804061850937,-0.115261959146742,4.60839662256643,-6.8952154662676,0.0528081298481692,-0.543707812116259,-0.0346589445575186,-0.00456057041673379,-0.400456030163595,0.21193953146845,0.521347953371845,0.0513222418428731,19.4536672764014
"KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis",-16.4150528988305,0.11016548266045,0.0729222213985343,0.018233323770229,-0.123717986054015,0.622503644075868,0.0853712831880484,-0.481637333254641,0.0676737649515249,13.8629425020078,-0.862045745550386,0.278747589354157,-0.40003837100248,-0.113151559938211,0.207385839795455,0.211984204986023,0.737887499216566,-0.519194250455547,-0.104100868252489,15.5374342232472,12.928132644624,0.251418666238538,-0.120974317206198,0.383765928604373,-0.262901149723531,0.771271052173468,0.727080185689928,-0.343804864242277,0.030650767095469,16.8455259964976
"KETOGLUCONMET-PWY: ketogluconate metabolism",3.51647939144749,0.994845271029559,0.666374387541344,-0.0304259700532339,0.399611615795206,-0.310868055061118,0.0905159418291309,0.075046340145019,-1.14268369908309,2.02343064796566,9.45792898849923,1.20756196726916,0.31122356932374,-0.130524733095395,0.404300864219482,-0.276749402332493,0.499513272525207,0.0616640988316594,-1.12794590912155,0.93620198627642,6.39313327031531,0.393317129251089,0.019254169847625,0.0635786365493452,0.468661960074781,0.0410392047449405,0.501545567233834,-0.0342049745653352,-0.172624722050246,12.7637420532946
"LACTOSECAT-PWY: lactose and galactose degradation I",-9.43359051299954,0.536399168271784,0.642998870425394,-0.440380055666786,-0.0621371949621104,0.0167236327615242,-0.529694610390156,1.39934148714661,-0.176274798833532,1.11819661734166,-6.4257179601919,-0.00431682737508561,0.622235818654116,-0.470446390057285,0.00674420325100333,-0.495145288060787,-0.151528514559612,3.4706673454588,-0.296960767804805,3.84658638185191,3.32483918131281,0.231577973205434,0.395971354989584,-0.387321293731548,0.0431738056028637,0.268327103024723,-0.586525219923757,1.68156080878223,0.182210936425298,1.87861423933897
"LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis",-6.38877402722638,0.512517546978692,0.0825151356822362,0.469894188664164,0.0352478727918278,-0.242067052020117,0.598713782881362,-1.09685319748526,-0.164034092103987,7.67182045747546,-1.25693689489888,0.661606953091841,-0.326262549828789,1.07049433236631,0.172585961099267,-0.268572716022482,0.056416449645629,-0.427904935922283,0.0246439280673112,13.5837603117889,5.00110720713323,0.636048964183186,-0.0893522314866586,0.804561840482982,-0.379275301837171,-0.148684786724833,0.770475004028768,-0.939845051939633,-0.1376844461943,28.7421571203927
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis",-1.54023187822818,0.164015160932593,-0.421621373853857,-0.808138742473932,0.61360909668709,0.0635409081600146,-0.176950294441615,0.646999127534012,-0.0821389915693293,3.80041990109251,-1.37175939234994,-0.0404607019706022,-0.296928930283231,-0.631390527945935,1.17228478186321,-0.247091437978716,-0.540646769984026,0.406129276626371,-0.0416448598429826,3.57321981067173,-0.0146058795385074,-0.366375469580299,-0.607512722575963,-0.831296520597054,1.03218332298459,0.057746385623217,0.0853914815598827,0.143569372599809,1.03634917912123,20.754866685336
"METHANOGENESIS-PWY: methanogenesis from H2 and CO2",0.766715248012791,-1.41306680809814,-1.40952260234441,1.45153973687705,-0.0430069819102437,0.935369633594611,-0.0262126265896352,-0.0109043706721751,0.798059226703452,0.0003897613987064,-3.52992227538456,-0.305026922402615,-0.507602703315074,1.22910881371261,0.336658582546221,-0.156713280509643,-0.459126762685922,-0.654201425322706,0.0243817215508199,0.774109080322329,-6.47243574878974,0.143086777015973,-0.00602164947861265,0.508336188964965,0.403679242431734,-0.711465731610906,-0.499907784437607,-0.79987441992481,-0.330155328684063,1.55359600768259
"METHGLYUT-PWY: superpathway of methylglyoxal degradation",-15.9775032038186,0.0365742502081924,-0.158473882995205,0.0954776714344665,-0.463947682666408,0.707222114645483,-0.273683071191502,-0.167771377877369,0.229233744568848,6.23240120094528,-1.83170947097472,-0.10443825831458,-0.659831570592274,0.331351339613805,0.257293945977938,0.12434565778777,-0.148275307512107,-0.0106227029221449,0.0366547723080949,5.58292632387971,10.9272250256067,0.622429827032135,-0.220693888016774,0.276878057934786,-0.420351542462885,0.870935919179681,0.497056161780796,-0.240543328371096,0.0540095171323659,10.9341571033563
"METSYN-PWY: L-homoserine and L-methionine biosynthesis",-1.87463180660093,0.179013440581141,-0.2850973433261,-1.00265194454586,0.594624776239991,-0.0703388013359598,-0.285401424822121,0.663382349681897,-0.15068977855124,3.5597944914369,-3.09088126929844,-0.0335198628341679,-0.192405208990369,-0.880641766827613,1.16706157324598,-0.50219602931835,-0.643241639333969,0.446919219741332,-0.0807274384358531,4.20408938252729,-1.02875657593184,-0.333156839001592,-0.469769895457644,-1.02539029939559,1.10409926384733,-0.0861644261904101,-0.0495927738118059,0.193625380460113,0.847915434938335,23.7554770627611
