"","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation",0.548188161235178,-0.529683011518439,0.433245852992137,0.0831882211869329,0.219939468705957,0.734243431022773,-0.0953499233014344,-0.234277941218487,6.84372911597217,0.374575717800675,0.124445534931891,0.311113650737292,-0.439614295014648,0.724973613224784,-0.015916615691591,-0.30680798666842,0.0683000041560036,8.92855464225481,-0.0799180771523808,0.0721723959544606,-0.327535478309775,0.481570686414534,0.17425877076189,0.0341986396436224,-0.279123836037475,-0.0987110320401955,0.208552059988132
"GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff",0.11325924094235,-0.683723813076136,0.735037728352166,0.28199119424512,0.723631355575331,1.19713154209241,-0.22765841591417,0.105526724849549,11.7656059605583,-0.465255720835921,-0.0733548893351737,0.259475543418738,-0.612059649778721,0.568776189021386,0.499216535786597,-0.31932289469918,1.04321811744649,10.4484905510269,-0.099316542703329,-0.000492441345777434,0.253653523064195,-0.00694423685111202,0.0664510284359879,-0.105219169179236,-0.0356341650730791,-0.0117273996942713,0.660781673909222
"GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",0.422508509240644,-0.783908094027523,0.975910598953499,0.101693479421537,0.313185245889129,1.75278805483598,-0.140116010637134,-0.0341780553352883,13.2083160226982,0.05802711665327,-0.0443084656019948,0.490949276804431,-0.279797723201072,0.581523767244734,0.747915194342394,-0.327041655926525,0.342421762369195,11.7755091513729,-0.0431827971966482,-0.423957957437996,0.105021891806851,0.661934793551573,0.345492353810642,-1.05036078420842,-0.474847345741981,0.487042980397759,2.93426149938697
"GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)",0.0483150846512368,-0.0861431111037919,1.07637619460072,-0.41763794557444,-0.207592359061076,0.353522604349425,-0.160525208600699,-0.395607526849438,7.65809127438694,-0.763077590536492,0.218432266263657,0.468020045916551,0.0238679521627928,-0.0395965559763635,-0.0855435395070846,-0.0625303425680237,0.962740738703904,8.29346146788232,0.258964446984725,0.481984073011183,-0.572378288886466,-0.0910794828243701,-0.0542452105839193,-0.635050022603067,-0.398891249162358,-0.223077566465291,0.000260002560075866
"GLYOXYLATE-BYPASS: glyoxylate cycle",0.736857440164843,-0.280722939106675,0.485811876398328,0.220104609733646,0.354985525512712,1.22916222679546,0.102691791001844,-0.219481937299616,5.88085660475433,-0.0283585242085663,-0.379348531390498,0.358667797998461,-0.257637021008263,0.684121514816011,0.436748492455138,-0.166133227528271,0.589301873418439,9.44238114434236,0.302480059788262,0.340560810441373,0.0333703913419475,0.022614547789137,0.967866142006229,-0.24010941324644,-0.525777942018687,-0.0159741158796993,2.97155541499776
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",0.583586055524577,0.159615896720532,-0.137473613502405,0.0762928922337861,0.596928791546416,0.471539209307566,0.918787486922225,0.0021570852974583,0.371884415703884,-0.438113980517777,-0.799536456818854,-0.0440089297139004,-0.336249497069674,-0.0814601351632666,0.935487456642522,0.183852850249167,1.05784900765895,0.358873483489836,-0.0379307576238919,0.534577211947595,-0.283173137911783,0.966164621204419,0.0861283336077359,-0.132500999990728,1.26783494577952,0.56004692883318,0.000233660838862052
"HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate",0.411018310869874,-0.134066338043093,0.159126809118244,-0.191292870919119,0.170410701862199,0.872429101083618,-0.388367449067822,0.132998839963175,4.37240948817554,-0.324210312832408,-0.222521045510612,0.514769862710752,-0.578910834873362,0.014812905402239,0.146660717998228,-0.502982671203317,0.52253206857368,6.08972988561459,-0.163121712036865,-0.115778643634188,0.217543399010191,-0.167377838046811,-0.428770005511971,-0.129722152129744,-0.158398629690606,0.448073921147023,3.07821045765516
"HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)",0.0774416509991866,-0.173225114357779,0.688846686450373,-0.169031510857767,0.850897171172727,1.26464817163356,-0.148003385555776,0.0138391528136304,9.54697615793106,-0.0714601054030521,-0.0458495640412027,0.75601325529819,-0.279245338607711,0.219161592550186,0.015979968976997,0.157176350247952,0.194064034173753,0.646423457074659,-0.0940196752506995,0.234545122632591,-0.149916596401991,-0.416186772637883,0.67544272740061,-0.68595200080281,-0.167958814890624,0.163677432087657,1.37678862935123
"HEMESYN2-PWY: heme biosynthesis II (anaerobic)",0.432829493730379,-0.221826807656964,0.949179326350699,-0.0897814219424445,0.566305820535816,1.75142311163588,-0.540343104897545,-0.169020749509083,9.22264898461776,0.134517265035895,0.243642707697785,0.456094665619082,-0.537285064980676,0.795135871959141,-0.0880676763142262,0.362714497601213,0.386239223306818,5.2068647715648,0.112687169535662,0.360699598320986,-0.217495523580495,0.72817482581966,0.851414551741835,-0.0273510926897779,-0.112642248416266,0.114736810817033,1.71482555856337
"HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)",-0.598665917203163,-0.289631270304533,1.37731266768379,0.193143632166984,1.43797745263847,1.16082174729523,-0.00995506888898043,0.147032444293666,9.30125681893738,-1.23860802611567,-0.113380573577017,0.122008281866984,0.0985977353438702,0.946705937357926,1.11939148950885,0.442552541662033,1.44882176605296,5.61984291782132,-0.277412586155101,-0.359054766165965,0.136786304494527,0.0809173653178352,0.553172041303913,-0.472060033263238,-0.0656908301485783,0.881268762581714,2.16666486343319
"HISDEG-PWY: L-histidine degradation I",0.644431819919213,1.04479529214731,-1.25366434840285,1.89695269313983,-0.123277902136547,-0.171894016451177,-1.24137097338944,-1.35717787418552,10.0893500896362,-0.177921917907082,-0.411137617716558,-0.299493421747278,-0.0264020834829012,-0.260162112841149,-0.385855571135161,-0.876171173532842,0.431741307005688,6.61104365687465,0.795163433291919,0.558902784568559,-0.858552952137049,0.0731300556111772,-1.37002026200386,-0.216807659128697,-0.524468704149545,-0.63101753423475,0.253961707980267
"HISTSYN-PWY: L-histidine biosynthesis",-0.740047879464623,0.147011908328769,-0.16952338565313,0.505792147836928,-1.39234200569398,-0.573931981915681,0.938494997074206,0.565513220400624,5.82838222772657,0.594717529183641,0.333246549122288,-0.113352609106231,-0.0657363720052522,-1.05212449474699,-0.33159945860111,-0.383479933887261,-0.928892964802591,0.96679686640914,0.088147445730521,0.00828433914334077,-0.659645612823704,0.243471588684838,-0.572276720070048,-1.0101324239148,1.82758208632986,0.351909779575111,0.341459625448011
"HOMOSER-METSYN-PWY: L-methionine biosynthesis I",-0.259955923103335,-0.223005802069505,-0.571408400376556,1.30712719091168,-0.432921829408306,-0.160974681032431,0.0880505839622767,0.369014177590174,4.76545269605076,0.183609338456828,-0.29728153973383,-0.657123437203091,-0.0450877771356259,0.709562675209561,-0.0162899646619012,0.00117295986256228,0.438891185343112,5.67235507093484,0.390002203105746,-0.105641274485496,-0.247220906062979,0.271999436690734,-0.0862341742553221,-0.412072997121154,0.455841030328465,-0.394681790048797,0.00025606410235655
"HSERMETANA-PWY: L-methionine biosynthesis III",-0.455490337984927,-0.230520135315788,-0.169689164115605,0.351148468691706,-1.84491686484558,-0.677565950499356,1.18239258758084,0.81211481469121,14.1263158989143,0.117767400796568,0.268181061775063,-0.391512137213239,1.12421818628204,-1.83402828626387,-0.489797716292841,0.410664840295566,-0.278527174223524,4.09755583033667,0.321983094992294,1.58447852748055,-1.0842535644712,-0.330460860547322,-1.40003141938148,0.134662014668786,1.0210945581782,-1.23841979869024,0.155871723202884
"ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)",-0.0141307969340556,0.0179649841291976,-0.0665915406038067,-0.0131059663885105,-0.212741746319672,-0.0622459047753458,0.688918716256882,0.407876361868774,11.382564592445,0.0871463770344847,-0.77007804544576,-0.0014266722222882,-0.00115664563650222,-0.333979395846323,0.403948040508644,0.178577020567194,-0.170593695907298,5.4339818485912,0.410538947846282,0.301819702742558,0.181883431378757,0.939888617455465,-0.923375508807228,0.165793798489426,0.860377958588453,-0.342791551991986,0.447447620394925
"KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis",0.386767444754389,-0.676115042341939,0.295876303208255,-0.00417435588525911,0.225629665817108,1.60568900851544,-0.287805892036841,-0.127438739639528,10.7825135823766,0.103018372599453,0.140021641362525,0.341278644323326,-0.443919864864406,0.772068587375989,0.161038314583904,-0.280450336421637,0.12450134335122,9.2890181203187,0.0467490221224983,-0.0431755307725203,-0.583415229602504,0.456042815442698,0.134108950293852,-0.0623155625304655,-0.598228114766106,-0.0331022916335575,1.94754330754887
"KETOGLUCONMET-PWY: ketogluconate metabolism",0.48744009432693,-0.673553388400396,-0.045761335175489,0.392324331584094,0.140979931396287,1.55778208376935,-0.0772203064632238,-0.067982070642426,7.25906957044862,0.183527042570861,0.358125726358513,0.140662787396555,0.305786077094455,-0.0194591588734482,-0.0133748926640473,-0.0107676615436128,-0.165879827982892,5.63579170445085,1.02774491263269,0.531344496535486,-0.116849237124146,0.270528500934832,-0.368627733462368,0.118474787039068,0.0977166294335826,-1.17778168948435,0.611323986583947
"LACTOSECAT-PWY: lactose and galactose degradation I",-0.3239742586971,0.134945114097002,-0.340875560365567,0.074680729316877,-0.0556724777606933,-0.168087209299463,3.10991557202882,0.293775979619113,1.31805132536357,0.429545779801921,0.342659259161348,-0.333749165099211,-0.0357602020377196,0.318007288788126,-0.572621388753792,0.702211121168199,0.0777111760328026,0.270524871046217,0.297252986817276,0.643151640780593,-0.323342839453505,-0.058224255625071,-0.7994534722136,-0.102444302169656,1.81489382279621,-0.808446860475835,0.0130049453745705
"LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis",0.62239776187353,-0.700876388882309,1.37543717222022,-0.373462705495132,-0.105532617724928,0.257382746696733,-0.400162782906521,0.075290380725814,19.5773288774955,0.44395514447275,0.123466996556449,0.402366353041936,-0.30401892600833,-0.128598745395946,0.859345008994722,-1.06107593684601,-0.232082291135741,13.9682578413726,0.297664112310145,-0.00248382533616115,0.23500175784547,1.46753560208542,-0.379121883133325,-0.214776593736355,-0.286818162498011,-0.0186495606790566,0.682799635978302
"MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis",-0.503828090178395,-0.277503643460239,-0.51074162770596,1.02206682707571,-0.296959937452078,-0.141671829809984,0.0263232858414686,0.609626768837966,7.5652513959227,-0.0934347068511861,-0.556167909713429,-0.997514651311871,0.406581054580946,0.415711767714559,0.45601260577917,0.280429500041486,0.67790717752747,3.9288788968041,0.27146666639146,-0.165367039666001,-0.349417698293758,0.49548183991166,-0.126007842667093,-0.683270674672034,0.667540924256638,-0.421320516362787,0.0403817754803413
"METHANOGENESIS-PWY: methanogenesis from H2 and CO2",0.154815817287809,0.011346600717747,0.504264602458221,0.398253366679986,-0.705840710092807,-0.510912976200144,-0.791433550527616,-0.379478853385102,2.16940116118538,-0.685427546026294,-1.90517610950205,0.315713452566442,-0.575507966465066,-0.188566761300299,0.234015009600723,-0.733796659900254,1.06781221041258,0.214732972998128,-1.40191860263175,-1.33002895086768,1.45510003002052,-0.0239484674434589,0.970317589395515,-0.0471104048481022,0.00844969382113852,0.759637221589871,0.000239927963979602
"METHGLYUT-PWY: superpathway of methylglyoxal degradation",0.502244695001948,-0.581869696158162,0.50178313804546,0.130020278946998,0.19461611732072,0.872372618842591,-0.0839876304741414,-0.145417357141571,6.91172528619776,0.446007264102624,-0.00796947859155211,0.0995650506158861,-0.796726391963271,0.919394351423057,0.177986769979724,-0.270041672633626,0.160025270270917,6.22259396184066,-0.876146909161725,-0.341743484027042,0.0692725322887267,0.267874266585857,0.0264899987582414,-1.82637517182234,0.0978510513464287,0.193287541164828,0.598502085978866
"METSYN-PWY: L-homoserine and L-methionine biosynthesis",-0.473486581149823,-0.213288234682874,-0.707463950404887,1.10815896575933,-0.505543724822294,-0.261614228416875,0.0805860306602513,0.527152826134785,8.66881841972221,-0.0699566649219426,-0.453244738269901,-1.12579461526753,0.4588642701545,0.274396248312756,0.240911257466597,0.303389760359971,0.537709810722743,4.37404549275508,0.271873896035435,-0.0922409553370065,-0.481853168651223,0.435575356518344,-0.2805333209823,-0.702283193857189,0.662934460161447,-0.452594676431085,0.000248805890854778
"NAD-BIOSYNTHESIS-II: NAD salvage pathway II",0.655274970759427,-0.191931398439771,0.505315978001505,0.501035692803124,0.351614641984414,0.672389492293189,0.22511805291534,-0.208699405339255,4.67185816349226,0.376781195739531,0.0692032062170703,0.368910279603333,-0.581689529111244,1.20044206229632,-0.133090730145778,-0.202024426670326,0.43686106652274,9.67771221588004,-0.525596867304491,-0.11660455619445,1.21796367342917,0.654131349826198,0.107906985725627,-0.231194336723961,-0.431411516132317,0.638318445565982,1.12544091644612
"NAGLIPASYN-PWY: lipid IVA biosynthesis",0.649102085947067,-0.171507941753962,0.724367392295928,0.0936982162659613,0.737304645029411,1.23399450209346,0.016203182200181,0.0919037808902917,9.22747452596713,-0.0636856686627481,0.174489469405787,0.797316940858301,-0.0784812814957855,0.726658284378664,0.81604101901491,0.0872342029627439,0.49070212076864,5.22653740508713,0.334305576444225,0.0633999436756345,0.0405073932297009,0.181818417429622,0.279328183650688,0.135691341325477,-0.338875998756152,0.106405684355722,1.00853213454012
"NONMEVIPP-PWY: methylerythritol phosphate pathway I",-0.146647323776076,-0.0201181289094965,-0.896996269701887,-0.375952248130938,0.319398460681331,-1.18219832562321,0.246480552248691,0.183256956923471,8.80685817635237,0.226944040287846,0.120829663021527,-0.169380271675862,0.0569200835684154,-0.305563567746457,-0.232304936957461,0.119239837620456,-1.05946463925682,6.37512954959358,0.871129999995968,0.319667259411116,-1.47170354427977,-1.79856810454296,0.50663620231003,0.261803183833938,0.0649907650955887,-1.40126301083962,0.910280142366526
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)",-2.08853735630076,0.00865800113707446,-0.317689819297873,-0.0546096014587492,-0.786855174608382,-0.441295641333598,0.254868245549285,1.13875966210312,13.0201347059624,-0.425790283627442,-0.0195861492960758,-0.766804206262889,0.636100456995731,-0.480134088113559,-0.551101015031842,0.263115007744721,0.207886766564448,6.85966377792626,0.529320233247221,0.384647903864227,1.56390383164374,1.3290098224596,-0.135350078418328,0.130029481422162,-0.141372651234639,-0.364435976786049,3.02245891079327
"OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)",-0.534562069073046,-0.923585761006924,-0.159442819048236,1.09742019850148,0.0110392230924195,0.84860028615357,0.164479074601908,0.689524400652401,6.41507153055369,0.123986560394825,-0.200473554147115,-0.101509570476797,0.757172333094385,0.163349199740264,0.631558622516558,0.128176043165277,0.616429062997683,4.18820929307534,-0.0450636818354141,0.133952933917461,-0.526978609333409,-0.473825602317238,0.508625707718309,-0.514272717068485,-0.012902393346627,0.303474526009229,0.677620690110592
"ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation",0.320486854387025,-0.16954237218001,0.185627807819099,-0.782225101829035,0.0591481630473842,2.33486631390124,-0.599494049444936,-0.0877996231940946,10.3235073516668,-0.456043438109148,-0.31111583186528,0.312653684947462,-0.107870971465939,-0.0682595651377735,0.942141150458325,-0.570891408460821,0.209425051782013,10.1425485983511,0.611926919244089,0.233087446158155,0.00381485021465952,0.0376187230606891,0.0636001099935695,0.291524015808933,-0.26072861112797,-0.386634332341558,3.30939248697988
"ORNDEG-PWY: superpathway of ornithine degradation",0.27231725018949,-0.331124325465558,0.170166181144984,-0.496841620457511,0.112997776984541,2.33029504599843,-0.453878746018261,-0.0663753173742188,10.5479098533411,-0.44102285260194,-0.0873790450091786,0.340763382249214,0.017287935823766,-0.0657967752209038,0.776930394883406,-0.427486592242375,0.161610784015516,8.7555102608406,0.330423852178685,-0.0100369743928232,0.167811064072167,0.402840058542268,-0.251836779636692,-0.275857043114595,-0.0812341761855144,-0.0985643850103277,3.49771915426412
